1.719748587468177188e-04 2.875860398405782046e-04 4.545369725893351996e-04 5.837012387391632591e-04 9.689183360905321771e-04 2.184823632599806539e-03 7.288742733696783847e-03 3.405308846606485557e-02 1.039217522860237525e-01 8.179929799260039769e-02 4.831268131866554155e-02 3.345751579124787295e-02 4.069299763432577405e-02 3.969354400806581612e-02 3.528092161726478077e-02 2.961441789191526092e-02 2.866668438326025470e-02 3.484480958878649615e-02 2.618423617569723069e-02 3.243903543449681848e-02 2.688481314402271088e-02 2.555737899264649143e-02 2.762768056888951704e-02 2.697975637298846013e-02 2.643267587059458176e-02 2.424132092722260448e-02 2.712204124994529661e-02 2.725129320350230810e-02 2.600570035615882084e-02 2.633113035419801240e-02 2.798784734380515421e-02 2.867581515126203101e-02 2.820723009821862401e-02 2.888206624749772508e-02 2.690209143383772566e-02 2.877829655581927437e-02 2.797981112084143088e-02 2.962187037939862863e-02 3.035428797932507652e-02 3.034552115839694517e-02 3.367932756535536171e-02 3.318278238163764604e-02 3.428050013344199898e-02 3.898074244360669183e-02 4.010562318305838786e-02 4.492108001710342496e-02 5.011514188278599208e-02 5.596027408678302256e-02 3.433651697936313456e-06
1.693746613869781927e-04 2.842124103351543053e-04 4.493920048293151802e-04 5.858544805254175441e-04 9.566246576431443631e-04 2.176135818427330729e-03 7.159458092200412724e-03 3.356033378633024866e-02 1.032440004820311674e-01 8.249228424363591605e-02 4.770950176797894571e-02 3.366392870318055119e-02 4.107588761228962715e-02 4.002555497291796632e-02 3.556176735517835308e-02 2.983140735070036881e-02 2.840607762005038783e-02 3.478942894213835069e-02 2.624594291460705109e-02 3.241113504653469340e-02 2.662903268923294542e-02 2.567527857485763648e-02 2.785479946783708805e-02 2.714078709857710783e-02 2.664997193100335920e-02 2.426950893093644118e-02 2.685368464995146684e-02 2.742901987173677544e-02 2.574201139413076142e-02 2.657843833601006289e-02 2.801213683696230847e-02 2.858295328696398852e-02 2.804519286646316514e-02 2.901328419260797500e-02 2.699812588965825114e-02 2.856997313505793556e-02 2.807504886302870928e-02 2.985960250367964905e-02 3.054526904986596889e-02 3.038481141397903276e-02 3.342792400526919255e-02 3.311878387900496490e-02 3.422584792560890571e-02 3.877281248774715194e-02 4.000799015238973994e-02 4.464601682090601348e-02 4.984322810254887548e-02 5.580863238612798760e-02 8.580492848335822883e-06
1.671089799189510907e-04 2.806696873805808326e-04 4.442144439665641543e-04 5.880010887121071015e-04 9.446498624072983399e-04 2.167866115016462997e-03 7.031842505695487175e-03 3.307363488674604224e-02 1.025398207719318416e-01 8.316960537743237070e-02 4.710391737862600070e-02 3.388361650075460280e-02 4.144789680407079402e-02 4.034339943477136675e-02 3.583572517635664340e-02 3.005637285246898910e-02 2.815968770724985165e-02 3.470652224868361196e-02 2.632806150521460956e-02 3.235377001777773459e-02 2.638508459706581308e-02 2.581065405757544326e-02 2.807489336485850459e-02 2.729622479092202667e-02 2.686958739396505536e-02 2.432619515175958938e-02 2.658425170889355815e-02 2.758532706787092392e-02 2.549417570409856504e-02 2.682705263519981342e-02 2.799792979596323755e-02 2.845262815430106562e-02 2.784912679210033506e-02 2.909801746711499632e-02 2.712273223631530075e-02 2.833896989442625733e-02 2.820866626093495450e-02 3.009069815041759063e-02 3.072578862948165818e-02 3.047494454289750160e-02 3.312688500298757721e-02 3.312243763932225249e-02 3.425838985114538354e-02 3.850998598035984544e-02 4.002164746608042473e-02 4.439881433922233944e-02 4.970958125383318632e-02 5.593930507218663334e-02 5.374017961402113603e-05
1.651734402238029802e-04 2.769377813802580720e-04 4.389616074167613938e-04 5.901615950385473690e-04 9.330706863499767809e-04 2.159731658545479237e-03 6.906106325208046653e-03 3.259320077752874550e-02 1.018086744593112297e-01 8.383050262419694532e-02 4.649724118873003326e-02 3.411647351908242420e-02 4.180797803357659548e-02 4.064633066229780128e-02 3.610090433554782874e-02 3.028781091390576538e-02 2.792772577699067019e-02 3.459723758660210313e-02 2.642879256219615725e-02 3.226770275995340803e-02 2.615455304412594648e-02 2.596202897482270330e-02 2.828557081672006257e-02 2.744367034842407072e-02 2.708774806818031733e-02 2.440996179831697241e-02 2.631758251296296633e-02 2.771748631917171982e-02 2.526543584057171915e-02 2.707206937287759754e-02 2.794546301715276904e-02 2.828880471242158079e-02 2.762471889559962174e-02 2.913434419487790847e-02 2.726956470732419188e-02 2.809443768449830514e-02 2.837609974840268542e-02 3.030366989129593472e-02 3.088463248721126653e-02 3.060944114788887588e-02 3.279120172369091868e-02 3.319568304343760434e-02 3.437674282664030662e-02 3.821844105159943883e-02 4.014766732554687217e-02 4.422631277421961576e-02 4.975592029775406655e-02 5.630146231617159935e-02 1.806644212666576831e-04
1.635445255585096130e-04 2.729557323392778345e-04 4.336506696940859362e-04 5.923544804272038930e-04 9.218555538443221455e-04 2.151490392905126663e-03 6.782669648118046062e-03 3.211825458660071131e-02 1.010506589015300605e-01 8.447249431836066635e-02 4.588955575452863256e-02 3.436150334565300779e-02 4.215397943294577066e-02 4.093266085431533641e-02 3.635566568613742000e-02 3.052376080772802383e-02 2.771009109860231995e-02 3.446217680645244363e-02 2.654662037138702524e-02 3.215337275426687069e-02 2.593801768904667807e-02 2.612665279008681216e-02 2.848343193775659116e-02 2.758005071684629245e-02 2.730097791053819403e-02 2.451908824410809970e-02 2.605631995352247071e-02 2.782352575095325617e-02 2.505832018552659954e-02 2.730732707115101493e-02 2.785495370853397629e-02 2.809534584186090811e-02 2.737700607201375147e-02 2.912111368240064349e-02 2.743205872870542461e-02 2.784426236779783542e-02 2.857033204175071783e-02 3.048820285217333434e-02 3.101172435906986158e-02 3.077664111922228177e-02 3.243782957067570250e-02 3.333127967421113669e-02 3.456821253689438406e-02 3.792402093649994282e-02 4.036616588664720257e-02 4.415064650799317703e-02 4.997560144947277988e-02 5.681316205676995024e-02 4.101058248160206776e-04
1.621578740125395742e-04 2.687290127300723079e-04 4.282766392728274405e-04 5.945130651446937486e-04 9.110540351099537986e-04 2.142896459428919424e-03 6.661535451773867994e-03 3.164810196097292416e-02 1.002642436675575399e-01 8.509226969183951439e-02 4.528035981127491449e-02 3.461674514032122424e-02 4.248306222681113437e-02 4.120066942318600239e-02 3.659782915864540076e-02 3.076103048017468644e-02 2.750687902056208126e-02 3.430084068123693403e-02 2.667918837300147644e-02 3.201158613832694178e-02 2.573619141509632044e-02 2.630135654843787640e-02 2.866504561348740335e-02 2.770270653838202701e-02 2.750573936915643933e-02 2.465008236941371861e-02 2.580327862290649268e-02 2.790062531697514586e-02 2.487537322137992057e-02 2.752668450023513028e-02 2.772648825859378233e-02 2.787548186762670369e-02 2.711094310612782374e-02 2.905925030371673753e-02 2.760126892162146489e-02 2.759686812834819328e-02 2.878105770555076937e-02 3.063325326036968332e-02 3.109651162872607150e-02 3.096191125408684353e-02 3.208586172813670395e-02 3.351847124356966551e-02 3.481577741539300386e-02 3.765568435143767240e-02 4.064856048746363915e-02 4.418602276057388700e-02 5.031559488136917030e-02 5.745200860411752569e-02 7.054949688782320705e-04
1.609934620142217565e-04 2.642651260621294495e-04 4.227713991754458527e-04 5.966553212776019334e-04 9.007405786954700419e-04 2.133507743873871553e-03 6.542832473373062264e-03 3.118266028985413468e-02 9.944758095046117574e-02 8.568689721706011786e-02 4.466999403630148024e-02 3.488105427576710521e-02 4.279333095129370101e-02 4.144873781960411313e-02 3.682460898259082988e-02 3.099719841415789906e-02 2.731764955233315431e-02 3.411361784420199883e-02 2.682341652984090302e-02 3.184297402454863701e-02 2.555023909864273177e-02 2.648356644913445537e-02 2.882784246948290677e-02 2.780926592086092886e-02 2.769785276441933536e-02 2.479939553235068969e-02 2.556142897306706852e-02 2.794642576378641302e-02 2.471794143860637713e-02 2.772518929917783606e-02 2.756209776320204044e-02 2.763405317139260367e-02 2.683307634335901914e-02 2.895108276800963804e-02 2.776726345990520456e-02 2.736131506803758662e-02 2.899842326837796455e-02 3.072939499617457354e-02 3.113078186329201053e-02 3.115190656062026900e-02 3.175213872488530376e-02 3.374467744283870391e-02 3.510111922423032882e-02 3.743671639449767941e-02 4.096543349380075971e-02 4.433999870177438019e-02 5.072858868492342160e-02 5.800233152595390962e-02 1.000747575083173104e-03
1.600166486999442597e-04 2.595410182168150608e-04 4.171421855103293864e-04 5.987860744908645632e-04 8.908654812203043978e-04 2.123002547492361478e-03 6.426838882746918787e-03 3.072130744660963100e-02 9.860039621720152747e-02 8.625267838064377968e-02 4.405812360263702820e-02 3.515289709102532856e-02 4.308244973941301875e-02 4.167463429872746844e-02 3.703379455757806193e-02 3.123009103552641663e-02 2.714167521069080560e-02 3.390104745013916565e-02 2.697678731970697130e-02 3.164775519488932654e-02 2.538047668331825865e-02 2.666995626877367159e-02 2.896878182444592373e-02 2.789685210347580754e-02 2.787345031675347168e-02 2.496398163328758871e-02 2.533249132992451691e-02 2.796002296987182625e-02 2.458612757953461750e-02 2.789754461828296284e-02 2.736473290812963671e-02 2.737657145395908792e-02 2.654964424461642505e-02 2.879911255773465531e-02 2.792137491990169529e-02 2.714451223845650019e-02 2.921299279597834586e-02 3.077068589350380468e-02 3.111023136770348432e-02 3.133250846892728786e-02 3.145014897454393582e-02 3.399128838641248679e-02 3.540008830417248897e-02 3.727918509059289370e-02 4.127832157555694909e-02 4.459187186177669682e-02 5.115284986068892314e-02 5.840515832486295467e-02 1.293905163490894142e-03
1.591626601268851125e-04 2.546028391461240470e-04 4.113889085649979210e-04 6.008130476414475993e-04 8.814366127975106335e-04 2.111149021939839800e-03 6.313347078866196095e-03 3.026353940190123354e-02 9.772159601335606016e-02 8.678568930850748264e-02 4.344396717063400692e-02 3.542981770118664581e-02 4.334756170828521493e-02 4.187628212061161176e-02 3.722324675776569197e-02 3.145649907428555575e-02 2.697867942844568712e-02 3.366267031805023763e-02 2.713661611023114595e-02 3.142662115178938148e-02 2.522699725465608195e-02 2.685663783407508595e-02 2.908467169752116874e-02 2.796301218153838045e-02 2.802930960303141525e-02 2.513956837398477126e-02 2.511786491720549575e-02 2.794040296620331140e-02 2.448012149838444534e-02 2.803830759095180675e-02 2.713680295509022025e-02 2.710731088540066155e-02 2.626558111968001208e-02 2.860718258752646334e-02 2.805502210299957305e-02 2.695184410734001793e-02 2.941348729064941631e-02 3.075290342889390113e-02 3.103242532499373568e-02 3.148804613787881124e-02 3.119312411731294324e-02 3.423655585813707714e-02 3.568599047048218870e-02 3.719176561291154953e-02 4.154662807457282919e-02 4.490327616957778128e-02 5.150546985589724014e-02 5.864438099775588775e-02 1.693231939276890327e-03
1.584120047962041787e-04 2.494919446356395811e-04 4.054481739869418089e-04 6.026928735842094695e-04 8.724443672832359400e-04 2.097527477839484199e-03 6.201987376424440181e-03 2.980841348415284170e-02 9.680683759601867167e-02 8.727938864297585253e-02 4.282632277636970464e-02 3.570858804762747779e-02 4.358506454769298100e-02 4.205020770291904159e-02 3.738868954151888108e-02 3.167236623306681625e-02 2.682698423120977865e-02 3.339736713069925422e-02 2.729819772856746651e-02 3.117908944983029465e-02 2.508927766154032263e-02 2.703918511433392458e-02 2.917204131509271506e-02 2.800471534954720315e-02 2.816050757086763917e-02 2.532001418213184959e-02 2.491818860236508573e-02 2.788503721730653875e-02 2.439822907768778026e-02 2.814211800198065244e-02 2.688043201144695027e-02 2.682950551572374151e-02 2.598513898771834252e-02 2.837931615536306434e-02 2.815755958771073986e-02 2.678743712505063726e-02 2.958700152567134839e-02 3.067116071006170328e-02 3.089450983837189676e-02 3.160309312299891538e-02 3.098925962147403013e-02 3.445867580496544264e-02 3.593344421691014451e-02 3.717519771345321328e-02 4.173464146832595728e-02 4.523543207018888845e-02 5.172517980682557470e-02 5.865234234713959105e-02 2.340443201623270807e-03
